         157170      176147      188190      188642      189187      189365       190870      192588       194969      195557      195770      196891      197086      197505     197592       198090      200035      200090     200484       202999     203026     205863      207641      207736      208115        208331       208450
1   0.938820030 -0.30154741 -0.07679877  0.40882983  0.19650281 -0.19056368  0.071331424  0.86830793  0.233036885 -0.18354323  0.97519048 -0.64909642  0.45162177  0.98201416  0.6806913 -0.646953946  0.87983459 -0.98139214 -0.6111631 -0.969145177  0.7868285 -0.3527107 -0.70454662 -0.34801790  0.27572861 -0.1133768731  0.718935727
2   0.009836767 -0.76407842 -0.11236285  0.16100801 -0.94339679 -0.38894111  0.327963527 -0.30800066 -0.751540896  0.85718124  0.92978543  0.26944510 -0.05639289  0.11766408  0.2954713 -0.919907841  0.73648290 -0.74994916 -0.7481443 -0.034965583  0.6921380  0.9737274  0.41795562 -0.77820619 -0.52521754 -0.8123430726  0.080320322
3  -0.549248999  0.39828324  0.22866472 -0.30168738  0.29852733  0.01016673 -0.348972362 -0.40909893  0.547007232 -0.13122339 -0.32091288 -0.66847029 -0.85469326 -0.87513591  0.1738458  0.237046328 -0.02882102 -0.74000679 -0.6134225 -0.027638341 -0.2038332  0.4625228  0.88846040  0.62661543  0.31302279 -0.4891952602 -0.754254810
4   0.939962350  0.72284580  0.51221211 -0.02142480 -0.46349290 -0.90621324  0.870967909  0.01483654  0.291116228 -0.32368258  0.49833873  0.17547178  0.96959158  0.59461533 -0.9184088 -0.173205246 -0.97025073 -0.22974281  0.9991598 -0.025805234  0.4233936 -0.8924406 -0.92834652 -0.93755829 -0.62572102  0.5724543585  0.684288937
5  -0.094774920  0.24792693 -0.42092749 -0.85732102 -0.02352495  0.20838666 -0.680402260  0.63744972 -0.350750075 -0.29153548 -0.27439674  0.68016088  0.46905688 -0.17332876  0.1522925 -0.133832098  0.98747067  0.21624832 -0.1479586  0.936558591  0.7568778  0.5331402  0.92426426  0.67359738 -0.68821059  0.8421840854  0.336744583
6  -0.307060480  0.06862897 -0.38186672 -0.38557063 -0.39521489 -0.19783729  0.295452125  0.82800710  0.835974952 -0.44849132 -0.11658748  0.68667212  0.69840516  0.98177907 -0.4805233 -0.766969381  0.25574263 -0.45466044  0.4984674 -0.882737260  0.5334891  0.0350130 -0.02556779 -0.56584887  0.54851083 -0.6550630867  0.238346069
7   0.276468449 -0.11636530  0.09103783 -0.12721670  0.13296029  0.15305055 -0.335932605  0.42518092 -0.105306691  0.93198723  0.14504555 -0.01615187 -0.90481493  0.98217956 -0.4331930 -0.706959541 -0.17746362 -0.42879996  0.3033699  0.858274507  0.5013342  0.8755177 -0.61563344  0.35096357 -0.78364939  0.7939368444  0.084060173
8   0.389866485 -0.04664079 -0.28570690 -0.03152374 -0.88531557 -0.61010028  0.001391837  0.41525561  0.858359267 -0.08064573  0.28462076 -0.18433853  0.06213710  0.60854760  0.9386024  0.709945592  0.29584572  0.91406745 -0.6304688 -0.226321048  0.2624664 -0.6846850 -0.72522449 -0.48573423 -0.87598566  0.9445269839  0.457836058
9  -0.336231927 -0.65851453  0.54124438 -0.45084407 -0.92078836 -0.55686862  0.916068465 -0.44052303  0.530841814  0.38831432 -0.08931297 -0.34378463  0.11315354 -0.29663401 -0.1753289  0.670735236  0.88370552 -0.24374776 -0.6790145 -0.672261987 -0.9135873  0.6297861  0.53089918 -0.29049281  0.61858466  0.0274964082  0.722290558
10 -0.156076682 -0.34111201  0.08350396  0.87503178  0.99248828 -0.82991412  0.915618448 -0.68034731  0.098014485 -0.45992648  0.50133082 -0.53582564 -0.34223964 -0.01872399 -0.4928757  0.607694974 -0.83287139  0.35791888 -0.0656500 -0.826735016 -0.7197885 -0.1168895 -0.73504400 -0.77202823  0.72024890 -0.0952185364  0.914581507
11 -0.600088444 -0.69613549  0.52930601  0.64659209 -0.77952217 -0.17139851  0.410180094  0.90108372  0.743247828 -0.68661932  0.58873595 -0.03505948  0.41176390  0.56809477 -0.3801839  0.236306534 -0.09763605 -0.54965982 -0.8242740  0.698777833  0.5181388 -0.4290422  0.47647199 -0.67445234 -0.27073073  0.5402226476  0.151322114
12 -0.602803947 -0.63168533  0.81779871 -0.71851187 -0.51652342  0.84047033  0.575258878 -0.02040299 -0.975107494  0.61558464 -0.55400158 -0.37266970  0.83126313  0.16584194 -0.4298087 -0.319519513  0.80083498 -0.74858936 -0.9060516 -0.893318307  0.5538468 -0.8494458 -0.87861007 -0.02505087  0.94470962 -0.0275431210 -0.558857113
13 -0.101157914  0.01914193 -0.73464838  0.24959330  0.49307615  0.48683977 -0.546839478 -0.54813565 -0.006639296  0.41245237 -0.09902176  0.98794920  0.72921880  0.20364095  0.5362539 -0.475784695  0.31771312 -0.34386845 -0.4397016 -0.064757541 -0.9675752 -0.8424839  0.63440042  0.85740390 -0.08836706  0.6210501590 -0.094494431
14 -0.218503233 -0.92300869 -0.64926087 -0.20248906  0.61272820  0.33962545  0.953171799  0.01515707  0.751400949  0.75357125  0.76202334  0.72846511 -0.47597674 -0.04978402  0.3011752  0.903099597 -0.59116389  0.09351165 -0.8864289 -0.049454534  0.6168997 -0.5359603  0.28152280  0.96479019  0.02604985  0.0006413041 -0.361367547
15  0.013804076 -0.18948313  0.69897460  0.76339037 -0.50234549  0.82995311  0.490497465  0.89147846 -0.684597894  0.75795207 -0.06551553  0.27696524 -0.60974080  0.54496997  0.1894699  0.404016649 -0.64307578 -0.06252024 -0.9461913 -0.009280695  0.2696075 -0.9571605 -0.27331631 -0.67559186 -0.29588853  0.4565619957  0.431419333
16  0.392736748 -0.63542772 -0.18751877 -0.12132143 -0.49917024 -0.60234253  0.873576172  0.70849376  0.539771498  0.76942845 -0.56326189  0.55256920  0.36545034  0.24461794  0.3353490 -0.204733798  0.93421520  0.31538973  0.6457511  0.556826989 -0.6906034 -0.2407811  0.83672576 -0.06761895  0.29636117  0.9041080135 -0.081100871
17  0.726252489  0.39972957  0.51546400 -0.62343885  0.64025072 -0.49254276  0.742738036 -0.53232486  0.503419893  0.34329162  0.27254372 -0.08887773 -0.19345621  0.37902539  0.5009457  0.973462176 -0.64348966 -0.12144327 -0.2618999  0.062879882 -0.1744615 -0.6681994  0.12319592  0.51867690  0.30798435 -0.5168083715  0.621523177
18  0.247201484 -0.65359407  0.75484322 -0.64407905  0.45048774  0.62251644 -0.794290156  0.39437442  0.280669313  0.65605961  0.44145051 -0.19250305  0.09051018  0.33766625 -0.8624549  0.627711106  0.59159098 -0.90766599  0.6105806  0.956198930  0.9677821 -0.1621559 -0.81945653  0.33533255 -0.60431501  0.3872264242 -0.481093679
19  0.723268599 -0.76802017  0.35803793  0.46683022 -0.57458186  0.65259329 -0.750165148 -0.09428709  0.757375051 -0.63350464  0.31850479 -0.64305625  0.96996508  0.25667764  0.3732461  0.007154148 -0.76026796  0.55413481 -0.3428856 -0.357709612 -0.6565161  0.5408516 -0.14065000  0.72937665  0.78097778 -0.7230856726 -0.161499431
20 -0.300640383  0.29669696  0.47608741  0.24005315  0.80530993  0.34373229  0.541794617  0.37274939  0.074508958 -0.68423618  0.59715273 -0.24299879  0.32809287 -0.86628623 -0.7733236 -0.111532451  0.77424915 -0.76370882  0.7368951 -0.880321100 -0.6484197  0.1765398 -0.18703611 -0.83362220  0.08779749 -0.6135062333 -0.005771518
